transaction_id,account_id,booking_date,amount,currency,direction,counterparty,source_system
TX-00913,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0913,AlpineBank Legacy Finance
TX-00914,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0914,AlpineBank Legacy Finance
TX-00915,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0915,AlpineBank Legacy Finance
TX-00916,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0916,AlpineBank Legacy Finance
TX-00917,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0917,AlpineBank Legacy Finance
TX-00918,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0918,AlpineBank Legacy Finance
TX-00919,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0919,AlpineBank Legacy Finance
TX-00920,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0920,AlpineBank Legacy Finance
TX-00921,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0921,AlpineBank Legacy Finance
TX-00922,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0922,AlpineBank Legacy Finance
TX-00923,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0923,AlpineBank Legacy Finance
TX-00924,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0924,AlpineBank Legacy Finance
TX-00925,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0925,AlpineBank Legacy Finance
TX-00926,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0926,AlpineBank Legacy Finance
TX-00927,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0927,AlpineBank Legacy Finance
TX-00928,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0928,AlpineBank Legacy Finance
TX-00929,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0929,AlpineBank Legacy Finance
TX-00930,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0930,AlpineBank Legacy Finance
TX-00931,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0931,AlpineBank Legacy Finance
TX-00932,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0932,AlpineBank Legacy Finance
TX-00933,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0933,AlpineBank Legacy Finance
TX-00934,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0934,AlpineBank Legacy Finance
TX-00935,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0935,AlpineBank Legacy Finance
TX-00936,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0936,AlpineBank Legacy Finance
TX-00937,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0937,AlpineBank Legacy Finance
TX-00938,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0938,AlpineBank Legacy Finance
TX-00939,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0939,AlpineBank Legacy Finance
TX-00940,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0940,AlpineBank Legacy Finance
TX-00941,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0941,AlpineBank Legacy Finance
TX-00942,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0942,AlpineBank Legacy Finance
TX-00943,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0943,AlpineBank Legacy Finance
TX-00944,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0944,AlpineBank Legacy Finance
TX-00945,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0945,AlpineBank Legacy Finance
TX-00946,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0946,AlpineBank Legacy Finance
TX-00947,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0947,AlpineBank Legacy Finance
TX-00948,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0948,AlpineBank Legacy Finance
TX-00949,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0949,AlpineBank Legacy Finance
TX-00950,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0950,AlpineBank Legacy Finance
TX-00951,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0951,AlpineBank Legacy Finance
TX-00952,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0952,AlpineBank Legacy Finance
TX-00953,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0953,AlpineBank Legacy Finance
TX-00954,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0954,AlpineBank Legacy Finance
TX-00955,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0955,AlpineBank Legacy Finance
TX-00956,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0956,AlpineBank Legacy Finance
TX-00957,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0957,AlpineBank Legacy Finance
TX-00958,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0958,AlpineBank Legacy Finance
TX-00959,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0959,AlpineBank Legacy Finance
TX-00960,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0960,AlpineBank Legacy Finance
TX-00961,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0961,AlpineBank Legacy Finance
TX-00962,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0962,AlpineBank Legacy Finance
TX-00963,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0963,AlpineBank Legacy Finance
TX-00964,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0964,AlpineBank Legacy Finance
TX-00965,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0965,AlpineBank Legacy Finance
TX-00966,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0966,AlpineBank Legacy Finance
TX-00967,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0967,AlpineBank Legacy Finance
TX-00968,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0968,AlpineBank Legacy Finance
TX-00969,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0969,AlpineBank Legacy Finance
TX-00970,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0970,AlpineBank Legacy Finance
TX-00971,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0971,AlpineBank Legacy Finance
TX-00972,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0972,AlpineBank Legacy Finance
TX-00973,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0973,AlpineBank Legacy Finance
TX-00974,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0974,AlpineBank Legacy Finance
TX-00975,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0975,AlpineBank Legacy Finance
TX-00976,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0976,AlpineBank Legacy Finance
TX-00977,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0977,AlpineBank Legacy Finance
TX-00978,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0978,AlpineBank Legacy Finance
TX-00979,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0979,AlpineBank Legacy Finance
TX-00980,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0980,AlpineBank Legacy Finance
TX-00981,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0981,AlpineBank Legacy Finance
TX-00982,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0982,AlpineBank Legacy Finance
TX-00983,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0983,AlpineBank Legacy Finance
TX-00984,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0984,AlpineBank Legacy Finance
TX-00985,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0985,AlpineBank Legacy Finance
TX-00986,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0986,AlpineBank Legacy Finance
TX-00987,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0987,AlpineBank Legacy Finance
TX-00988,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0988,AlpineBank Legacy Finance
TX-00989,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0989,AlpineBank Legacy Finance
TX-00990,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0990,AlpineBank Legacy Finance
TX-00991,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0991,AlpineBank Legacy Finance
TX-00992,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0992,AlpineBank Legacy Finance
TX-00993,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0993,AlpineBank Legacy Finance
TX-00994,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0994,AlpineBank Legacy Finance
TX-00995,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0995,AlpineBank Legacy Finance
TX-00996,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0996,AlpineBank Legacy Finance
TX-00997,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0997,AlpineBank Legacy Finance
TX-00998,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0998,AlpineBank Legacy Finance
TX-00999,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0999,AlpineBank Legacy Finance
TX-01000,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1000,AlpineBank Legacy Finance
TX-01001,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1001,AlpineBank Legacy Finance
TX-01002,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1002,AlpineBank Legacy Finance
TX-01003,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1003,AlpineBank Legacy Finance
TX-01004,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1004,AlpineBank Legacy Finance
TX-01005,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1005,AlpineBank Legacy Finance
TX-01006,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1006,AlpineBank Legacy Finance
TX-01007,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1007,AlpineBank Legacy Finance
TX-01008,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1008,AlpineBank Legacy Finance
TX-01009,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1009,AlpineBank Legacy Finance
TX-01010,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1010,AlpineBank Legacy Finance
TX-01013,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1013,AlpineBank Legacy Finance
TX-01014,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1014,AlpineBank Legacy Finance
TX-01015,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1015,AlpineBank Legacy Finance
TX-01016,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1016,AlpineBank Legacy Finance
TX-01017,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1017,AlpineBank Legacy Finance
TX-01018,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1018,AlpineBank Legacy Finance
TX-01019,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1019,AlpineBank Legacy Finance
TX-01020,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 1020,AlpineBank Legacy Finance
TX-01021,ACC-002,2026-09-05,22350.00,EUR,DEBIT,Synthetic Counterparty 1021,AlpineBank Legacy Finance
TX-00482,ACC-007,2026-09-05,200.00,EUR,CREDIT,Synthetic Counterparty 0482,AlpineBank Legacy Finance
TX-00791,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0791,AlpineBank Legacy Finance
TX-00902,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0902,AlpineBank Legacy Finance
TX-01011,ACC-011,2026-09-05,10.00,EUX,CREDIT,Synthetic Invalid Currency A,AlpineBank Legacy Finance
TX-01012,ACC-012,2026-09-05,20.00,EURO,DEBIT,Synthetic Invalid Currency B,AlpineBank Legacy Finance
